0,0,0,0,0,0,0,0,0.65116,0.67857,1,0.56077,0.27982,0.55839,0.30138,0,0.25943,1,1,0.65322,0.25016,0,0.31519,0.3276,0.27711,0,1,0.66522,1,1,0.24468,0.62533,0.71165,0.67241,0,0.54022
0,0,0,0,0,0,0,0,1,0.29167,0.40484,1,0.42764,0.74525,0.22334,0.69461,0,0.26358,0.61576,0,1,0.75893,0.47349,0,0.25928,0,1,0.62478,0.4994,0.35553,0,0.23378,1,0.24108,1,0
0,0,0,0,0,0,0,0.20397,0.58895,0.33333,0.51312,0.62687,0.72887,1,1,0,1,0.64177,0,0.69735,0.7572,1,0.63853,0,0.58401,0.72089,1,0.71409,0.31584,1,0.39315,0.74029,0.5184,1,1,1
0,0,0,0,0,0,0,0,0.5993,0.59921,0.4946,1,0.72971,0.55428,0.63084,1,0.21969,1,0.71708,1,1,1,1,0.54658,0.33332,0.7419,0.69381,0.7245,1,0.67472,1,1,0.61267,0.68092,0.73517,0
0,0,0,0,0,0,0,0,0.30821,0.32073,0.47556,1,1,0.63674,0.80753,0.72488,0.75218,0.65248,1,1,1,0.4419,0.62295,0.29589,0,0.5829,1,1,0.69704,1,0.73945,1,0.73683,0.80033,1,0.65223
0,0,0,0,0,0,0,0,0.28377,0.64557,0.22354,0,0.61387,0.20322,1,0.32827,0.66136,0.66176,0.70046,0.45512,0.35546,0.64981,0.33336,1,0.2659,0.75629,1,0.81091,0.5608,1,0.53199,0.40154,0.71424,0.27066,0.71472,1
0,0,0,0,0,0,0,0,0.62803,1,0.59711,1,0.68052,0.72921,0.69657,0,0.49879,0.57007,0.52045,1,0,1,1,0.72494,1,0.50175,1,1,1,1,0.38686,0.60915,1,0.67268,0.63616,0.67843
0,0,0,0,0,0,0,0,0.40086,1,1,0.28989,0.32263,1,0.72053,0.67756,1,0.64986,0.72767,0.60858,0.27243,1,0.70364,0.34184,1,0.35679,0.67685,0.42746,0.71952,0.68183,1,0.7741,0.7003,0.25895,0.35259,0.47991
0,0,0,0,0,0,0,0,0.64905,0.37638,0.37679,0.49917,0.68343,1,0.80358,0.38835,1,0.66092,0.64624,0.34497,1,0.29354,0.63114,0.71261,0.76362,0,1,0.75853,0.7807,1,0.72355,0.76339,0.74478,0.64851,0.6412,0.31115
0,0,0,0,0,0,0,0,0,0.22034,0.33536,0.73535,1,0,1,0.48728,0.59871,0.61054,0.45154,0.56949,0.77501,0.26996,0.7854,0,0.31701,0.67459,0.72621,0.22109,0.23691,1,0.74737,0.30563,0.69943,1,0.66529,0.71142
0,0,0,0,0,0,0,0,0.33333,0.37638,1,0.72044,0.57538,0.28177,0.24366,0,0.68028,0.72027,0.71171,0.68695,1,0.23165,0.40053,0.64793,0.27199,0.37307,0.38777,0.67901,0.20872,1,1,0.75192,0,0.69274,0,0.29426
0,0,0,0,0,0,0,0,0.73529,0.27423,0.60901,0.60338,1,1,0.327,0.2653,0.67921,1,1,0.27049,0.36308,0.32085,0.36185,0.35639,0.63295,0.31812,0.61562,0.71769,0.33946,0.26559,0.65025,0.76803,0.67199,0.56016,0.33017,0.65852
0,0,0,0.32426,0,0,0,0,0.37325,1,0.71089,0.29977,0.60296,1,0.61607,0.3347,0.7532,0.71709,0.32632,0.66536,0.625,0.68104,0.40737,0.68957,1,0.26039,1,1,0.67779,0.70688,0.21839,1,0.66822,0.3874,0.69867,0.2519
0,0,0,0,0,0.69114,0.33715,0,0.57466,0.71739,0.34337,0.39489,0.6051,0.70845,0.6931,1,0,0.70457,0.6368,0.61539,0.61244,1,1,0.67562,1,0.66906,1,0.70012,0.70739,0.68731,0.62291,0.61505,0.37426,0.69085,1,1
0,0,0,0.2401,0,0,0,0,0.26279,0.27027,0.62812,1,0.30318,1,0.61013,1,0.37764,0.6061,0.23542,1,0.73412,1,1,1,1,0.669,0.69215,0,0.21994,0.67431,0,1,0.70915,0,0.67777,0.3465
0,0,0,0,0,0,0,0.36721,0.63636,0,0,1,0.70568,0.24347,0.31749,0.7119,0.51078,0.3648,1,0.31745,0.66255,0.68708,0.32491,1,0.55537,0.61678,1,1,0.7254,0.4038,0.73115,0.74774,0,0.40909,0.64087,0.39274
0.29778,0.43174,0,0.30437,0.22946,0,0,0,0.68126,0.33333,0.7238,0.62174,0.69297,0.29152,1,1,0.66066,0.71378,0.65262,1,1,0.66079,0.65579,0.37721,0.68918,0.34294,1,1,1,0.73665,0.56936,0.7306,0,0.65311,0.22085,1
0,0,0,0,0.24004,0.27869,0.25476,0.71229,0.33333,1,0.45837,0,1,0.69513,1,1,0.65619,0.50537,1,0.74572,0.68061,1,1,0.71324,0.67544,1,0.72513,0.6575,0.30978,0.76259,0,0.25897,1,0.2668,0.60128,1
0.31182,0,0.35959,0.51152,0,0,0.33922,0.69797,0.3513,0.34848,0.71192,1,0.59321,1,0.68731,0,1,0.57747,0,0.67487,1,0.22727,0.71826,0.36381,0.63309,0.66234,1,0.21414,0.80235,1,0.34935,1,1,1,0.70964,0.63912
0.26425,0,0.50633,0,0,0.32236,0.36636,0.37412,0.68966,0.68819,0.66776,0.63782,1,0.4,0.61263,0,0,0.34393,0.70289,0.33131,0.64277,0.18486,0.26116,1,0.25119,0,0.67143,0.65444,0,0.69144,0.79049,0.79614,0.23602,0.33712,0.56777,0.36585
0.67935,0.73179,0.71474,1,0.62592,0,0.3674,0,0.37238,0.33333,0.69107,0.75515,0.33472,1,0.28836,1,0.57669,0.29398,0.66722,0.6176,0.41607,0.65538,0.65149,0.31391,0.31934,1,0.70362,0.24865,0.22394,0.43359,0.66919,0.51223,0.68123,0.68466,0.38236,0.58068
0.21548,0.68717,0.66255,0.56613,0.49497,0.15899,0.24133,0.39904,0.39711,0.35355,0.70212,0.3677,0.34564,0,0,0.21282,0.64241,0.35431,0,0,0,0.71086,0.57301,0,0,0.2641,0.31839,0.35182,0.74899,0.73006,0.34728,0,0.24189,0,0.49831,0.26588
0.19484,0.29006,0.77411,0.62914,0.25372,0.13937,0.24041,0.33509,0,1,0.475,0.6394,0.30133,0,0,0.56633,0,0.5983,0.72682,0.70493,0.70143,1,0.5835,0.66379,0.14824,0.22001,0.26872,0.7081,0.30804,0.66801,0.59535,0,0.3078,0.21338,0.28241,0
0.65061,0.32429,0.30384,1,0,0.68023,0.69974,0.23213,0.36583,0.25,0.67018,0.30326,0,0.65504,0.377,0.26396,0.28757,0.38164,0.40829,0.28059,0,0,0.23154,0,0.30919,0.71419,0.31744,0.25029,0.45437,0.2537,0,0.66321,0.32612,0,0,0.37354
0.34141,0.26237,0,0.36527,1,1,1,0,0.64335,0.31532,0.34499,0,0,1,0.3464,0.68492,0,0.27068,0.65785,0,0,0,0.28149,0.28998,0.35063,0.71989,0.69047,0,0.30069,0.3835,0.32563,0.44482,0.23267,0,0,0.42884
0,0.52885,0.2898,0.68068,0.4382,0,0.67975,0.62139,0.34599,1,0.34843,0,0.49356,0.2897,0.66029,0,0,0,0.56861,0.41161,0,0.33428,0.3625,0.652,0.26761,0.31123,0,0.5461,0.3139,0,0.77553,0.62388,1,0.73897,0.40668,0.3324
0.23879,0.23892,0.16044,0.2386,0.23744,0,0.73178,0,0.7052,0.33333,0,0.7823,0,0.29383,0.29883,0.30745,0.7295,0.32852,0.35415,0.29155,0,0,0,0,0,0,0,0.51767,0.67633,0,0.352,0.21569,0.29354,0,0,0.37765
0.20664,0.58482,0.16522,0.63954,0.43955,1,0.25873,0.64594,0.7174,0.4,0.50335,0.29948,0.37543,0.40063,0,0.31654,0.63278,0.73856,0.69955,0.31846,0.35818,0.59808,0.40784,0,0.44028,0.42297,0.44921,0.3811,0.41715,0.27595,0,0.71541,0.6832,0.67789,0,0.29347
0.71967,0.60058,0.21107,0.22026,1,0.61638,0.73377,0,0.41767,0.30968,0.67431,0.63232,1,0.22207,0.68717,0,0.31715,0,0.34131,0.27833,0.66953,0,0.31105,0.28313,0,0,0.44201,0.70072,0,0,0,0,0.46167,0.28889,0.74056,0
0.42922,0.38434,0.38554,0.30168,0.32508,0,0.30856,0,0.65755,1,0,0.65222,1,0.72075,0.70303,1,0.57666,1,1,1,1,0.69661,1,1,1,1,0.55196,0.65256,0.73652,0.68316,0.72039,1,0.67501,0.67646,1,1
0.3121,0.40213,0.18455,0.67276,0.6665,0,0.68393,0.61332,0.63855,0.66036,1,0.70759,0.62928,0.39083,0.65398,1,1,1,1,0.36135,1,1,0.63319,0.35859,0.73618,0.64529,1,0.73115,1,0.56814,1,0.44977,0.26447,1,0.23674,0.76011
0.23015,0.64001,1,0.35541,0.27997,0.68089,0.69754,1,1,0.67857,1,0.71901,0.30876,0,0.63263,0.76923,0.31238,1,0.75086,0.32314,0.70157,1,1,1,0.74277,0,0.7317,0.74164,1,1,0.31448,0.79279,1,0.21374,0.69037,0.67555
0,0.33853,0,0.71636,0.64543,0.28653,0.19246,0,0.35288,0.78361,0.35649,0.28683,0.64428,0.66875,0.65729,0,0.26722,0.30856,1,1,1,0.68006,0.66598,0.64027,0.59545,1,0.66212,1,1,1,0.61509,0.66382,0.72063,0.66591,0,0.65709
0,0,0,0.39063,0.32314,0,0.23022,0.22931,1,0.72727,0.68167,0.71634,0.62453,0.5994,0.69362,0,1,0.68257,1,0.31423,0.73042,0.27009,0.69085,0.72952,0.28912,0.62623,0.75685,0.19828,0.78255,1,1,0.42079,1,1,0.73835,0
0,0,0,0.24822,0.19034,0,0.3461,0.43089,1,0,0.33465,0.70035,0.48302,0.66701,0.64233,0.29185,0.66406,1,1,1,0.70318,0.64378,0.67103,0.70168,0.7305,0.27177,0.49515,0.37015,1,1,0.74377,0.7079,0.66049,1,0.73943,0.24844
0,0.65958,0,0.17284,0.29288,0,0.38931,0.27115,0.77126,0.64888,0.67675,0.74129,0.19187,0.51787,0,1,0.54164,0.29122,1,0.67785,0.65324,0,0.52705,0,0.61744,0.23216,0.29877,0.63005,0.67271,0.38651,0.36586,1,0.47352,0,0.68577,1
0,0.34641,0.24965,0.19946,0.44213,0.22282,0,0,0.69219,0.54485,1,0.65746,0.65186,0.37325,0.61669,0.69535,1,0.69217,0.64221,0.64803,0.40263,1,1,0.60163,0.3587,0.38987,0.68978,1,1,0.72636,1,1,0.62393,1,1,0.67612
0,0,0.2516,0,0.22854,0.3815,0,0,0,0.70588,0.62623,1,1,0.27854,0.69871,0.64238,0.59046,1,0.69597,0.71619,0.41027,0.70795,0.65084,1,0,1,0.39779,1,0.32349,0.62949,1,1,0.79513,0.35643,0,0.43798
0,0.27393,0.64854,0,0.4086,0.42723,0,0.66119,1,0.7,0.70313,0.32773,0.27172,0.27678,0.69526,0.6648,0.70095,0.60673,1,0.68661,0.63131,0.66216,0.42349,0.66092,0.65619,0.2592,0.69274,0.6374,0.41403,0.75418,1,0.64219,0.64462,0.65186,0.65998,1
0,0.24925,0,0,0.44708,0.28955,0.74732,0,0.28604,0.25,0.31589,0,1,0.66758,1,0.28587,0.64682,0.32395,1,0.30348,0,0.70682,0.37583,1,0.33302,0.65155,1,0.67034,0.73135,1,0.72931,0.35202,0,0.29327,1,0.73509
0.12673,0.52104,0.60355,0.44305,1,0.62354,1,0.70837,0.40256,0,0.51229,0.44948,0.38456,0.6307,0.61527,0.41917,0.32286,0.6011,0.67768,0,0.35655,0.28444,0.31429,0.31526,0.55978,0,0,0.22189,0.75691,0.32773,0,0.27675,0,0.42342,0,0.35182
0.12673,0.56716,0.59125,1,0.7858,1,0.71768,1,0.57277,0,0.70616,0,0.27886,0.37068,0.33333,0,0.66109,0.67708,0,0.54853,0.55713,0,0.3944,0,0.30674,0.57882,0.43091,0.47056,1,0.21941,0.68561,0.36642,0.28228,0.70522,0.62737,0.27813
0.34266,0.34914,1,0,0.59542,0.64502,0.70661,0.43094,1,0.66667,0.53994,1,0.56073,0.34048,0.55121,1,0.56535,0.56409,1,0.64995,0.30129,0.66274,0.68318,0.70829,1,0.68443,0.69615,1,1,0.27676,0.69854,0.66475,0.70843,0.669,0.64105,0.73694
0,0.43605,0,1,0.38105,0.31159,0.46681,0,0.27177,1,0.29483,1,0.77099,0.40929,0.27475,0.27768,0.617,0.76301,0.32359,0.36877,0.67119,0.36783,0.29966,0.48098,0.29808,0.71432,0.39202,0.35047,0.65422,0.70654,0.43003,0.69393,1,0.3324,1,1
0.65794,1,0.39039,1,0.6228,0.69836,1,0.75545,0.68227,0.2,0,0,0.24118,0.28384,0.41732,0.32512,1,0,0.68061,0.63903,0,0,0,1,0,0,1,0.35559,0.31589,0.45603,0,0.32547,0,0.38768,0.58396,0.29433
0,0.31878,0.49796,0,0.71314,0.66043,0.3826,0.80809,1,0,0.69534,1,0.61789,0.68952,1,0.62304,1,0.28075,0.60239,1,1,1,0.30861,0.59735,1,1,0.27547,0.35727,0.30545,1,0.846,0.7321,1,0.75731,0.31659,0.79103
0.68274,0.23134,0,0,0.7349,0.5507,0.73294,0.25689,1,0.47232,1,0.3967,1,1,0.55352,1,1,0.64912,0.5969,0.32693,1,0.68934,0.39031,0.71516,0.68731,1,0.75084,1,0.69984,0.49946,0.4132,0.65821,0.33464,0.69139,0.66599,0.63864
0.22301,0.27544,0.32112,1,0.6554,0.76341,0.72743,0.61602,0.68103,0.66667,0.28594,0,1,0.72527,0.73873,0.66766,0.31678,0.66699,0.683,0.64781,0.63549,0.5732,0.28301,0.62344,0.69258,1,0.32446,0.60502,1,0,0.68302,0.70768,0,0.34749,0.68668,0.7836
0.31696,0.71951,0.6013,0.29036,1,0.54432,1,1,0.31373,0,0.73753,0.30452,0.28623,1,0,0.2997,0.42402,0,0,0.63395,0.61256,0.70701,0,0,0.66292,0.22409,0,1,0.52806,0,0.30393,0,0.38694,0,0,0
0.47948,0,0.32438,0.25125,0.71701,1,0.68697,0.30059,0.36424,0,0.58271,0,0.48759,0,0.68519,0.36723,1,0,0.37078,0.32435,0,0,0.27227,0.59592,0,0.46195,0.69138,0.28975,0.33932,0.48289,0.22913,0.22653,0.27083,0,0.34116,0.75276
0.28786,0,0.78423,0.76467,1,0.78941,0.76471,1,0.27541,0,0.41913,0.3161,0.46489,0,0,0.34653,0.33712,0.31545,0.67044,0,0.73237,0.72035,0,0,0.51911,0.7189,1,0,0,0.29918,0.41547,0,0,0,0,0
1,0.29209,0.77027,0.80495,0.42878,0.73249,0.36717,0.5347,0.67319,1,0,0.70323,0.62503,0.77808,1,0.66885,0.33569,0.47168,0.68362,1,1,0.33412,0.52587,0.66706,0.66199,0.70212,0.66443,0.5689,0.60742,0.68434,1,0.68757,0.35258,1,0.6897,0.7134
0.22997,0,0.36224,0.36422,0.41361,0.31379,0.2395,0.54896,0.64237,0.7388,0.23572,0.65414,1,0.25918,0.62685,0.27291,0.26593,0.3489,0.67554,0.69697,0.29719,0.30246,0.31273,0.24212,0,0,0.32633,0.70402,0,0.61913,1,0.32837,0.59805,0.26688,0,0
0.3964,1,0.52015,0.2554,0.40822,0.69224,0.21826,0.47533,0.68809,0.70833,0.45496,0,0.27649,0.44493,1,0.70033,0.57842,0.70995,0,0.25728,0.61358,0.6649,0,0.2948,0.61123,0.26657,0.41733,0.29613,1,0.62717,0.62001,0.34722,0.74008,0.62691,0.6443,0
0.29956,0,1,0.73204,1,0.69991,0.61282,0.75496,0.34125,0.6416,0.2852,0.28955,0.26464,0.28978,0.71283,0.34152,0.47729,1,0.29252,0.67888,0.28905,0.33643,1,0,0.69864,0.57428,0.4076,0.34088,0.64883,0.23293,0.3165,0,0.77414,0.76883,0.26712,0
0,0.39109,0.54389,0,0.59976,0,0.42128,0.27832,0.72773,0.35355,0.46139,0,0.46819,0.66527,0.69191,0,0.72909,0.53001,0.30279,0.69103,1,1,0.34999,0,0,0,0.29868,1,0.50044,0.38909,0,0.62528,0.36546,0.66727,0.4398,0.65003
0,0.2836,0,0,0.60042,0.41132,0,0.535,0,0,0.36973,0.32293,0.74197,0.36166,0.34333,0.33333,0.30352,0.30174,1,1,0.24968,1,0.34615,0.20922,1,0.70826,0.5491,0.40954,0,1,0.70398,0.75294,0.64318,0.6236,0.6989,0.70858
0.2221,0,0,0.3947,0,0,0,0,0.45096,0.22727,0,0.72023,0.21791,0.34179,1,0.37728,0.6407,1,0.58057,0,1,0.62442,0.38904,1,0.55643,0.73684,0.34165,0.28633,0.48725,0.63414,0.23775,0.30896,0.53977,0.34472,0.70636,0.34772
0.72167,0,0,0,0.29461,0,0,0,1,0.33333,1,1,0.61399,1,0.64363,0.62061,0.70638,1,1,0.27765,0.74562,0.6374,0.56725,0.68165,0.79525,0.36545,1,0.69819,1,0.59058,0.59737,0.36248,0.69419,0.63581,0.23128,1
0,0,0,0,0.23866,0.28632,0.2939,0,0.63265,0,0.74654,0.66395,1,1,1,0.44068,1,0.61681,1,0.65357,1,1,0.64222,1,0.58202,0.74403,0.54542,0.61425,0.69289,0.41947,0.4185,0.81767,1,0.69535,0,0.72155
0,0,0.30798,0,0.28737,0.32467,0,0.31907,0.33333,0.3,0.39523,0.21695,0.73049,1,0.2593,1,0.67661,0.66792,1,1,0.6577,0.33489,1,0.65996,0.55144,0.66289,0,0.31538,0.59849,1,0.66072,0.48887,0.29068,0.80998,0.68552,0.62743
0,0,0,0,0.21069,0.19789,0,0,0.61219,1,1,0.35165,0.61391,1,0.64142,0.52319,0.61233,0,0.30764,0.56868,0.72456,0.22282,0.64838,0.25336,1,0.64034,0.39801,0.32475,0.243,0,0,0.76253,0.4457,0.70717,1,0.74028
0,0,0,0,0,0,0.2844,0,1,0.33574,1,1,0.6548,0.27527,0.7151,1,0.72986,0.68457,0.66063,0.47262,0.64779,1,1,0.62372,0.3,1,0.32827,0.57505,0.68671,0.69406,1,0,0.53561,0.30779,1,0.61298
0,0,0,0,0,0,0,0,0.30807,0.3374,0.26735,0.61159,1,0.67649,1,0.32526,0.31125,1,0.66804,0.7019,0.70005,0,0.39317,0.68395,0.41418,0.36058,0.5166,1,1,0.27437,0.62263,0.26384,1,0.66251,0.73211,0
0,0,0,0,0,0,0,0,0.42782,0,0.66418,1,1,0.46645,0.53774,0.66058,1,1,0.78825,0.69569,1,0.60386,0.74166,0.65452,1,0.78103,0.63585,0.39443,1,1,1,0.66128,0.70901,0.67803,0.67831,1
0,0,0,0,0,0,0,0,0.75031,0,0.28363,0.73815,1,0.67525,0.61725,0.62039,0.72673,1,1,0.7126,0.69936,0.42367,0.57836,1,0.68225,1,1,0.31126,1,1,0.3271,1,1,0.65968,0.69057,0.71225
0,0,0,0,0,0,0.22809,0,0.36056,0.71739,0.45905,0.61845,0.43169,1,1,0,0.32587,0.66768,0.74904,0.25096,1,0,0.49784,0,0.39779,0.66572,0.38006,0.3291,0.6085,1,0.37481,0.31039,0.72203,1,0.5904,0.73541
0,0,0,0.44835,0,0,0,0,1,0,0.66847,0.66684,1,0.21915,0.52816,0.6912,0.68693,0.70954,0.24898,0.73471,0.29847,1,0.5168,0,0.33558,0.71189,0.28486,0.58057,0.19235,0,0.31273,0.5853,0.32282,0.6673,0.36443,0.50142
0,0,0,0,0,0,0,0,0.75581,1,0.25423,0.23871,1,1,0.40551,0.69625,0.34171,0.69021,1,1,0.69765,1,1,0.68717,0.61575,0.68519,0.72203,1,0.30979,0.62846,0.73774,1,0.64297,1,0.69682,1
0,0,0,0,0,0,0,0,1,1,0.32313,1,0.62969,0.3099,0.70589,0.25489,0.69262,0.78815,0.70665,1,0.55783,0.68586,0.68257,0.59108,0.29301,0.70149,1,1,1,1,0.6788,0.27722,0.71562,0.43668,0.67676,0
0,0,0,0.45132,0,0,0,0,0.66816,0.25,0.66935,0.6951,0.68327,0.55117,0.64147,0.34208,0.65354,0.61391,1,0.64324,0.27472,0.25278,0.62599,0.29288,0.63877,0,0.34955,0.71621,0.67174,0.53268,1,1,0,0.72802,1,0
0,0,0,0,0,0,0,0,0.40265,0,0.58498,0.71303,1,0,0.29879,1,0.30914,1,1,0.73296,0.68341,1,0.64907,1,0.30831,0.62646,0.77056,1,1,0.29257,1,0.80954,0.74851,1,1,0.67141
0,0,0,0,0,0,0,0,0.66315,0.49698,0,0,1,0.64363,1,0.33627,1,0.31434,0.66025,0.66386,1,0.38406,1,0.71451,0.29664,1,0.29022,0.75958,1,0.76792,0,1,0.72594,1,0.75177,1
0,0,0,0,0,0,0,0,0.71239,0.3223,0.68239,0.68813,0.72741,0.67422,0.71091,0.41906,1,0,0.28661,0.63219,0.56832,0.68083,0.40354,0.44511,0.47623,0,0.35342,0.56752,1,1,0.67434,0.68496,0.54976,1,0.26097,1
0,0,0,0,0,0,0.15314,0,0.43144,0.69098,0.61726,0.7647,1,0.79333,0.66199,1,0.69298,0.675,0.48037,0.7115,0.76711,0.68857,1,0.71852,0.29351,0.81935,0.67969,1,1,0.74317,0.29842,0.72466,0,0.45951,1,0.42555
0,0,0,0,0,0,0.20148,0.32646,0.33333,0.33333,0.30345,1,1,0.28845,0.66993,0,0.7227,1,1,1,0.28905,0.29375,0,0.59148,0,0,0.34505,1,0.68683,0.69194,1,0.75521,1,0.66354,0.49975,0.50332
0,0,0,0,0,0,0.18314,0,1,0,0.30011,1,0.73498,0.35073,1,0.37084,0.68343,0.6647,0.69402,0.6228,1,0.6564,0.2933,0.64733,0.77035,0.31304,0,0.65721,0.28553,1,0.44652,0.57262,0.31396,0.66565,1,0.29939
0.66865,0.28159,0,0,0,0,0.19485,0,1,1,1,1,1,1,1,0.32191,1,0.32142,0.66156,1,0.43446,0.65765,0.66735,0.72383,1,1,0.30525,0.68254,0.66076,0.74888,0.66335,0.62561,0.24239,0.2161,0.76954,1
0,0,0,0,0.49396,0,0.22791,0,0.6827,0.35627,0.25844,1,0.32778,0.33006,0.71197,1,0.32461,1,0.69985,0.36903,0.32999,0.56396,0.65142,0.65419,0.34947,1,0.47769,0.44047,0,0.39273,0,1,0.45387,0.35901,0.69298,0.33176
0.33152,0,0,0.28241,0,0.25549,0.21123,0,1,1,1,1,0.77431,0.78163,1,0,1,1,0.25949,0.34439,0.4518,0.34976,0.25744,0.26877,0.27834,0.38429,0.49322,1,0.25532,0.54391,0.68003,0.5744,0.69668,0.62763,0.44594,1
0.27831,0,0,0.63624,0.38895,0.25431,0.46966,0.16211,0.26501,0.64706,0.59014,1,1,0.63887,1,0.736,0.30513,0.56679,0.64222,1,0.62544,0.71973,0.68358,0.21655,0.34877,0.55967,1,1,0.24438,1,1,0.69683,0.68254,1,0.47368,0.73824
0.34262,0.24381,0,0,0,0.28204,0,0.3397,0.40848,0.70833,0.33991,0.73714,0.28164,1,0.57299,0.66249,0.30007,0.57945,1,0.70945,0.64509,0.57704,0.64501,0.57009,0.71678,0.70008,1,1,0.3119,0.2946,0.40598,0.59198,0.64951,1,0.66324,0.48807
0.60746,0.454,0,0,0.26479,0.25105,0.69073,0.20398,0.33531,0.21639,0.70703,0.65107,0.7271,0.59718,1,0.68305,0.3463,0.67199,1,1,0.40537,0.57518,0.3386,0.63013,0.80359,0.23199,1,0.76558,0.304,0.3171,1,1,0.72725,0.33675,0.70251,0.74622
0.43429,0,0,0,0.2556,0.64508,0,0.70762,0.6009,0.29844,0.28072,0.76224,0.75983,0.65349,0.68395,0.75787,0.35505,0.6851,0.36648,0.34716,1,0.29383,0.78533,0.33174,1,0.6885,0.71499,0.33244,0.70599,0.3654,1,1,0.5522,1,0.62226,0.30575
0.54805,0.71231,1,1,0.24682,0.27655,1,0.371,0.69138,0,0.25181,0.72363,1,0.66571,0.34595,0,0,0.32566,0.67551,0.78114,0.63831,0.68243,0.61755,0.55644,0.23344,0.30582,0.54349,0,0,0.37284,0.7436,1,0,0.21673,0,0.49084
0.5906,0.30804,0,0.62437,0.7076,0.56877,0.65517,1,0.7597,0,0,0.33307,0.66206,0.67279,0.40668,0,1,0,0,0.39993,0,0,0,0.21109,0.31936,0.26538,0.22675,0.36099,0,0.31709,0,0,0.28706,0.71433,0,0
0.24795,0.64779,0.14626,0.31394,0.27855,0.73475,0.60515,0.56029,0.30769,0.2,0.57785,0.6839,0,0.31842,1,0,0.6889,0.72139,0,0.62438,0.67578,0.35816,0,0.29125,0.21201,0,0.69765,0.30263,0.23823,0.47247,0.74688,0.18973,0.37998,0.37499,0.35422,0.33297
0.38499,0.67154,0.18452,0.27233,0.45408,0.32228,1,0.63044,0.65385,0.54692,0.2682,1,0.46796,0.3148,0.26712,0,0,0.69289,0,0.38539,1,0,0.72303,0.32273,0.3224,0.24052,0,0.62444,0,0.36998,0.30795,0.49822,0.32463,0,0,0.45808
0.77283,0.39133,0.42469,0.65919,0.36501,0.60139,0.62912,1,0,0.32071,0,0.29681,0.26616,0.67834,0.34979,0.3598,0.29685,0,0,0.2597,0.4112,0.42851,0,0.30382,0.67707,0.28291,0,0,0.60714,0,0,0,0,0.60503,0.66312,0.66101
0.6525,0.70349,0.28005,0.62672,1,0.23616,0.33386,1,0.61203,0.64645,0,0.57086,0.28738,0.63844,0.7024,0.33206,1,0.23934,1,0.30769,0.35019,0.76751,0.26706,0,0.61789,0.39316,1,0.6976,1,0.70205,0.2694,0.69645,1,0.69095,0.31467,1
0.73781,0.3082,1,1,0.38584,1,0.66981,0.26108,0.27902,0,1,0,0.27215,0.29674,0.56294,0.34198,1,0.66782,0.74908,0.69776,0.71812,0.64223,0,1,0.40454,0.32394,0.77995,0.56085,1,0.55556,0.69225,0.23334,0.70424,0.64521,1,0
0.59913,0.65385,0.26291,0,0.75807,1,0.68415,0.291,0.6,0.33333,1,0.27878,0,0.65316,1,0.28737,0.64245,1,0.24432,0.68444,0.73268,0.73258,0.70222,0.74702,1,0.57727,0.70551,1,1,1,0.30645,0.32288,1,0.56255,0.65523,1
1,0.27243,0.36476,0.49426,0.19924,0.4042,0.39377,0.75028,0,0.52941,1,0,0.61496,1,0.34901,0.52342,0.39116,0.25955,0.62931,0,0.78696,0.35357,0.56263,1,0.35482,0.7379,0,0,1,0.5544,0,0.35487,0,0.31689,0.72709,0
0.64553,0.68951,1,1,0.28108,0.29558,1,0.8193,1,0.66667,0.69529,1,0.34508,0.57006,0.72709,1,0.70929,1,0,1,0.50312,0.71757,1,0.50413,0.66568,1,1,0.63695,0.66759,0.68751,0.56104,1,0,0.69159,0.57361,0.35623
0.44564,1,0.67507,0.64526,0.56861,0.69944,0.69277,0.59591,0.64503,0.78361,1,0.75837,0.61524,0.57447,1,0.39407,1,0.52152,0.73708,0.60949,1,1,0.36487,1,1,0.53757,0.67504,1,1,0.5495,1,0.72997,0.26032,0.68601,0.66269,1
0.75157,0.79868,0.38541,0.29336,0.68904,0.30181,0.60029,0.1894,0.32432,0.4,0.22795,0.66581,0.33313,0.64672,0.37526,0.36979,0.58459,0.62365,0.44722,0.32856,0.37969,0,0.29824,0.26596,0,0.64693,0.78189,1,0.73979,0.31383,0.36083,0.70824,0.25629,0,0.7564,0.37458
0.26056,0.26386,0.42162,0.77008,0.31298,0,0.65196,0.14144,0,0.25,0.2837,0.43444,0.60982,0,0.68394,0,0.42069,0.31161,0.28086,0,0.28795,0,0.62951,0.68796,0.29938,0.64086,0.32471,0.34941,0,0.37266,0.5272,0.33375,0.30773,0,1,0.75219
0.2208,0.33111,0.67283,0.66947,0,0.71528,0.40148,0.13306,0.3676,0.66667,0.67675,0.31778,0.33014,0.62895,0.75588,0,0.33836,0.71013,0.67036,0.6988,0.67861,0,0,0,0.46808,0.51258,0.71291,0.30656,0.3139,0.31322,0.30194,0,0.71128,0.65129,0.41781,0.70553
0.4796,0.63999,0.26885,0.33459,0,1,0.46902,0.43901,0.36806,0.25968,0,1,0.27332,0.30782,0.45414,0.42865,0.5095,0.31778,0.31771,0,0,0.26756,0,0.25293,0.63305,0,0.3612,0.51538,0.3223,0.17745,0.82489,0.31491,0.67397,0.35163,0.41686,0.28552
